"Census Profile, 2021 Census of Population"
,,,"Vancouver, City (CY) [Census subdivision], British Columbia",,
"Knowledge of languages","            Ukrainian",,  1945,"",
"Knowledge of languages","            Slavic languages, n.i.e.",,    10,"",
"Knowledge of languages","        Celtic languages",,  1255,"",
"Knowledge of languages","          Irish",,  1035,"",
"Knowledge of languages","          Scottish Gaelic",,    35,"",
"Knowledge of languages","          Welsh",,   130,"",
"Knowledge of languages","          Celtic languages, n.i.e.",,    50,"",
"Knowledge of languages","        Germanic languages",, 15535,"",
"Knowledge of languages","          Frisian",,    25,"",
"Knowledge of languages","          High German languages",, 11430,"",
"Knowledge of languages","            German",, 11050,"",
"Knowledge of languages","            Pennsylvania German",,     0,"",
"Knowledge of languages","            Swiss German",,   330,"",
"Knowledge of languages","            Yiddish",,   240,"",
"Knowledge of languages","          Low Saxon-Low Franconian languages",,  2895,"",
"Knowledge of languages","            Afrikaans",,  1015,"",
"Knowledge of languages","            Dutch",,  1860,"",
"Knowledge of languages","            Low German, n.o.s.",,     0,"",
"Knowledge of languages","            Low Saxon",,     0,"",
"Knowledge of languages","            Plautdietsch",,    30,"",
"Knowledge of languages","            Vlaams (Flemish)",,    70,"",
"Knowledge of languages","          Scandinavian languages",,  1805,"",
"Knowledge of languages","            Danish",,   565,"",
"Knowledge of languages","            Icelandic",,    40,"",
"Knowledge of languages","            Norwegian",,   405,"",
"Knowledge of languages","            Swedish",,   910,"",
"Knowledge of languages","          Germanic languages, n.i.e.",,    35,"",
"Knowledge of languages","        Greek",,  3055,"",
"Knowledge of languages","        Indo-Iranian languages",, 45935,"",
"Knowledge of languages","          Indo-Aryan languages",, 33070,"",
"Knowledge of languages","            Assamese",,    15,"",
"Knowledge of languages","            Bengali",,  1675,"",
"Knowledge of languages","            Gujarati",,  1840,"",
"Knowledge of languages","            Hindi",, 15025,"",
"Knowledge of languages","            Kacchi",,   405,"",
"Knowledge of languages","            Kashmiri",,    20,"",
"Knowledge of languages","            Konkani",,   150,"",
"Knowledge of languages","            Marathi",,   665,"",
"Knowledge of languages","            Nepali",,   325,"",
"Knowledge of languages","            Oriya languages",,    50,"",
"Knowledge of languages","              Odia",,    30,"",
"Knowledge of languages","              Oriya, n.o.s.",,    20,"",
"Knowledge of languages","            Punjabi (Panjabi)",, 19130,"",
"Knowledge of languages","            Rohingya",,     0,"",
"Knowledge of languages","            Sindhi",,    75,"",
"Knowledge of languages","            Sinhala (Sinhalese)",,   610,"",
"Knowledge of languages","            Urdu",,  2515,"",
"Knowledge of languages","            Indo-Aryan languages, n.i.e.",,   250,"",
"Knowledge of languages","          Iranian languages",, 13100,"",
"Knowledge of languages","            Baluchi",,     0,"",
"Knowledge of languages","            Kurdish",,   800,"",
"Knowledge of languages","            Parsi",,    50,"",
"Knowledge of languages","            Pashto",,   230,"",
"Knowledge of languages","            Persian languages",, 12330,"",
"Knowledge of languages","              Dari",,   575,"",
"Knowledge of languages","              Iranian Persian",, 10805,"",
"Knowledge of languages","              Persian (Farsi), n.o.s.",,  1050,"",
"Knowledge of languages","            Iranian languages, n.i.e.",,    20,"",
"Knowledge of languages","          Indo-Iranian languages, n.i.e.",,    55,"",
"Knowledge of languages","        Italic (Romance) languages",, 50560,"",
"Knowledge of languages","          Catalan",,   280,"",
"Knowledge of languages","          Italian",,  7740,"",
"Knowledge of languages","          Portuguese",,  8715,"",
"Knowledge of languages","          Romanian",,  1475,"",
"Knowledge of languages","          Spanish",, 36500,"",
"Knowledge of languages","          Italic (Romance) languages, n.i.e.",,    95,"",
"Knowledge of languages","        Indo-European languages, n.i.e.",,   100,"",
"Knowledge of languages","      Japanese",, 12075,"",
"Knowledge of languages","      Korean",, 10480,"",
"Knowledge of languages","      Mongolian",,   210,"",
"Knowledge of languages","      Niger-Congo languages",,  1395,"",
"Knowledge of languages","        Akan (Twi)",,    90,"",
"Knowledge of languages","        Bamanankan",,    10,"",
"Knowledge of languages","        Edo",,     0,"",
"Knowledge of languages","        Éwé",,    40,"",
"Knowledge of languages","        Fulah (Pular, Pulaar, Fulfulde)",,     0,"",
"Knowledge of languages","        Ga",,    15,"",
"Knowledge of languages","        Ganda",,    75,"",
"Knowledge of languages","        Gikuyu",,     0,"",
"Knowledge of languages","        Igbo",,    70,"",
"Knowledge of languages","        Kinyarwanda (Rwanda)",,    70,"",
"Knowledge of languages","        Lingala",,    25,"",
"Knowledge of languages","        Luba-Kasai",,     0,"",
"Knowledge of languages","        Mòoré",,     0,"",
"Knowledge of languages","        Mwani",,     0,"",
"Knowledge of languages","        Ndebele",,    20,"",
"Knowledge of languages","        Rundi (Kirundi)",,    65,"",
"Knowledge of languages","        Shona",,    90,"",
"Knowledge of languages","        Soninke",,     0,"",
"Knowledge of languages","        Sotho-Tswana languages",,    10,"",
"Knowledge of languages","        Swahili",,   610,"",
"Knowledge of languages","        Wojenaka",,     0,"",
"Knowledge of languages","        Wolof",,    30,"",
"Knowledge of languages","        Yoruba",,   150,"",
"Knowledge of languages","        Niger-Congo languages, n.i.e.",,   220,"",
"Knowledge of languages","      Nilo-Saharan languages",,   105,"",
"Knowledge of languages","        Dinka",,    15,"",
"Knowledge of languages","        Nuer",,     0,"",
"Knowledge of languages","        Nilo-Saharan languages, n.i.e.",,    80,"",
"Knowledge of languages","        African, n.o.s.",,    35,"",
"Knowledge of languages","      Sign languages",,   775,"",
"Knowledge of languages","        American Sign Language",,   700,"",
"Knowledge of languages","        Quebec Sign Language",,     0,"",
"Knowledge of languages","        Sign languages, n.i.e.",,   105,"",
"Knowledge of languages","      Sino-Tibetan languages",,148095,"",
"Knowledge of languages","        Chinese languages",,147655,"",
"Knowledge of languages","          Hakka",,   970,"",
"Knowledge of languages","          Mandarin",, 74695,"",
"Knowledge of languages","          Min Dong",,    65,"",
"Knowledge of languages","          Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,  5810,"",
"Knowledge of languages","          Wu (Shanghainese)",,  1270,"",
"Knowledge of languages","          Yue (Cantonese)",, 96965,"",
"Knowledge of languages","          Chinese, n.o.s.",,   740,"",
"Knowledge of languages","          Chinese languages, n.i.e.",,    50,"",
"Knowledge of languages","        Tibeto-Burman languages",,   530,"",
"Knowledge of languages","          Burmese",,   365,"",
"Knowledge of languages","          Kuki-Chin languages",,    60,"",
"Knowledge of languages","          Karenic languages",,     0,"",
"Knowledge of languages","            S'gaw Karen",,     0,"",
"Knowledge of languages","            Karenic languages, n.i.e.",,     0,"",
"Knowledge of languages","          Tibetan",,    85,"",
"Knowledge of languages","          Tibeto-Burman languages, n.i.e.",,    50,"",
"Knowledge of languages","        Sino-Tibetan languages, n.i.e.",,    25,"",
"Knowledge of languages","      Tai-Kadai languages",,  1545,"",
"Knowledge of languages","        Lao",,   150,"",
"Knowledge of languages","        Thai",,  1380,"",
"Knowledge of languages","        Tai-Kadai languages, n.i.e.",,    50,"",
"Knowledge of languages","      Turkic languages",,  2785,"",
